172.30.1.133,10.0.0.14,80,34712,599.475,133,2013-04-03T06:49:09.000Z,2013-04-03T12:06:57.000Z,80
172.10.1.144,10.0.0.12,84,37974,619.3095238095239,45,2013-04-03T06:49:30.000Z,2013-04-03T14:54:16.000Z,84
172.20.2.103,10.0.0.12,72,32688,632.25,4,2013-04-03T06:49:33.000Z,2013-04-03T11:11:30.000Z,72
172.10.1.224,10.0.0.13,92,42488,614.2934782608696,38,2013-04-03T06:49:03.000Z,2013-04-03T15:12:35.000Z,92
172.30.2.55,10.0.0.10,63,28656,633.0,2,2013-04-03T06:49:37.000Z,2013-04-03T12:06:52.000Z,63
172.30.1.208,10.0.0.9,104,46841,620.9615384615385,7,2013-04-03T06:49:38.000Z,2013-04-03T14:53:53.000Z,104
172.10.1.223,10.0.0.12,82,37566,630.3658536585366,15,2013-04-03T06:49:39.000Z,2013-04-03T15:01:15.000Z,82
172.20.1.96,10.0.0.13,58,26224,632.0689655172414,0,2013-04-03T06:49:01.000Z,2013-04-03T11:08:16.000Z,58
172.20.1.83,10.0.0.11,67,30540,631.2686567164179,12,2013-04-03T06:49:05.000Z,2013-04-03T11:14:36.000Z,67
172.10.1.105,10.0.0.11,71,32077,617.5633802816901,31,2013-04-03T06:52:39.000Z,2013-04-03T15:16:38.000Z,71
172.10.1.159,10.0.0.13,74,33946,631.5405405405405,15,2013-04-03T06:50:43.000Z,2013-04-03T15:06:04.000Z,74
172.20.1.29,10.0.0.11,71,32572,633.0,30,2013-04-03T06:51:59.000Z,2013-04-03T11:08:51.000Z,71
172.20.2.125,10.0.0.11,63,28602,632.1428571428571,5,2013-04-03T06:51:35.000Z,2013-04-03T11:11:53.000Z,63
172.30.1.40,10.0.0.8,81,36469,622.8641975308642,5,2013-04-03T06:49:49.000Z,2013-04-03T12:11:21.000Z,81
172.10.0.6,172.20.1.243,5,466,0.0,0,2013-04-03T04:21:47.000Z,2013-04-03T20:17:15.000Z,5
172.30.1.132,10.0.0.6,60,27234,632.0,4,2013-04-03T06:49:59.000Z,2013-04-03T11:42:04.000Z,60
172.10.2.93,10.0.0.10,104,44692,614.5961538461538,44,2013-04-03T06:50:01.000Z,2013-04-03T15:06:15.000Z,104
172.30.2.132,10.0.0.6,79,33873,574.7341772151899,100,2013-04-03T06:50:09.000Z,2013-04-03T12:12:37.000Z,79
172.10.1.221,10.1.0.77,92,41562,626.7065217391304,22,2013-04-03T06:49:47.000Z,2013-04-03T15:13:28.000Z,92
172.20.1.202,10.0.0.14,109,49256,631.440366972477,44,2013-04-03T06:50:12.000Z,2013-04-03T15:13:57.000Z,109
172.10.0.6,172.30.1.78,13,1258,0.0,0,2013-04-03T04:57:38.000Z,2013-04-03T23:13:45.000Z,13
172.10.1.171,10.1.0.76,63,28498,623.8095238095239,7,2013-04-03T06:50:38.000Z,2013-04-03T14:38:12.000Z,63
172.10.1.187,10.1.0.75,70,31956,631.4571428571429,8,2013-04-03T06:50:38.000Z,2013-04-03T15:12:01.000Z,70
172.30.1.131,10.0.0.6,70,32235,618.0285714285715,46,2013-04-03T06:50:24.000Z,2013-04-03T12:04:55.000Z,70
172.30.1.47,10.0.0.6,64,29167,623.09375,11,2013-04-03T06:50:26.000Z,2013-04-03T12:07:41.000Z,64
172.10.2.113,10.0.0.12,95,41100,620.978947368421,16,2013-04-03T06:51:23.000Z,2013-04-03T15:05:25.000Z,95
172.30.2.138,10.0.0.9,70,30127,591.2571428571429,216,2013-04-03T06:51:27.000Z,2013-04-03T12:12:37.000Z,70
172.10.1.35,10.1.0.77,98,44100,630.7142857142857,6,2013-04-03T06:50:59.000Z,2013-04-03T15:04:41.000Z,98
172.30.1.159,10.0.0.14,69,30434,606.3768115942029,7,2013-04-03T06:51:43.000Z,2013-04-03T12:03:53.000Z,69
172.10.1.97,10.1.0.77,105,47784,626.4571428571429,21,2013-04-03T06:51:43.000Z,2013-04-03T14:59:00.000Z,105
172.10.1.90,10.0.0.8,119,54082,631.546218487395,27,2013-04-03T06:51:46.000Z,2013-04-03T15:09:26.000Z,119
172.30.2.79,10.0.0.11,68,30202,612.7941176470588,27,2013-04-03T06:51:56.000Z,2013-04-03T12:12:37.000Z,68
172.20.1.12,10.0.0.7,54,24570,632.0,15,2013-04-03T06:52:21.000Z,2013-04-03T11:33:48.000Z,54
172.30.2.126,10.0.0.12,69,30688,604.695652173913,201,2013-04-03T06:52:56.000Z,2013-04-03T12:12:37.000Z,69
172.10.2.88,10.0.0.8,105,44160,624.2857142857143,21,2013-04-03T06:52:21.000Z,2013-04-03T15:11:56.000Z,105
172.10.1.107,10.1.0.100,73,33677,630.931506849315,32,2013-04-03T06:55:14.000Z,2013-04-03T15:12:17.000Z,73
172.20.1.209,10.0.0.8,123,56410,626.4227642276422,64,2013-04-03T06:53:44.000Z,2013-04-03T15:14:41.000Z,123
172.30.1.156,10.0.0.12,79,35920,626.4556962025316,2,2013-04-03T06:53:10.000Z,2013-04-03T12:05:28.000Z,79
172.30.1.54,10.0.0.12,59,26962,631.1694915254237,22,2013-04-03T06:53:28.000Z,2013-04-03T12:12:28.000Z,59
172.10.1.138,10.1.0.76,70,32372,626.3857142857142,39,2013-04-03T06:55:48.000Z,2013-04-03T15:06:10.000Z,70
172.10.1.155,10.0.0.8,64,29046,631.15625,11,2013-04-03T06:57:08.000Z,2013-04-03T15:11:43.000Z,64
172.10.1.104,10.0.0.5,74,33771,630.5405405405405,12,2013-04-03T06:58:16.000Z,2013-04-03T15:10:15.000Z,74
172.30.1.62,10.0.0.5,70,31656,628.9142857142857,28,2013-04-03T06:58:20.000Z,2013-04-03T12:09:33.000Z,70
172.30.1.44,10.1.0.75,83,36958,610.8674698795181,4,2013-04-03T07:02:39.000Z,2013-04-03T12:13:50.000Z,83
10.0.0.11,172.10.1.94,1,633,392.0,0,2013-04-03T09:44:26.000Z,2013-04-03T09:44:26.000Z,1
10.0.0.14,172.10.2.134,1,571,108.0,0,2013-04-03T09:47:45.000Z,2013-04-03T09:47:45.000Z,1
10.0.0.6,172.10.1.4,1,632,391.0,0,2013-04-03T09:53:55.000Z,2013-04-03T09:53:55.000Z,1
10.0.0.5,172.30.1.236,2,1264,391.0,0,2013-04-03T09:55:03.000Z,2013-04-03T11:29:12.000Z,2
10.0.0.5,172.30.2.141,2,1264,391.0,0,2013-04-03T09:56:04.000Z,2013-04-03T10:25:38.000Z,2
10.0.0.5,172.10.1.225,1,632,391.0,0,2013-04-03T10:00:13.000Z,2013-04-03T10:00:13.000Z,1
10.0.0.9,172.20.1.247,2,1202,249.5,0,2013-04-03T10:04:24.000Z,2013-04-03T11:18:11.000Z,2
10.7.5.5,172.20.1.56,5,7026219,34544.8,318,2013-04-03T10:11:05.000Z,2013-04-03T11:01:32.000Z,5
10.7.5.5,172.20.1.225,18,43283003,60778.555555555555,1299,2013-04-03T10:15:43.000Z,2013-04-03T11:38:26.000Z,18
10.0.0.7,172.30.2.124,1,632,391.0,0,2013-04-03T10:25:38.000Z,2013-04-03T10:25:38.000Z,1
10.0.0.7,172.10.1.252,1,632,391.0,0,2013-04-03T10:26:29.000Z,2013-04-03T10:26:29.000Z,1
10.0.0.7,172.10.1.238,1,570,108.0,0,2013-04-03T10:28:12.000Z,2013-04-03T10:28:12.000Z,1
10.0.0.8,172.20.2.105,1,632,391.0,0,2013-04-03T10:32:07.000Z,2013-04-03T10:32:07.000Z,1
10.0.0.11,172.30.1.134,1,633,392.0,0,2013-04-03T10:33:42.000Z,2013-04-03T10:33:42.000Z,1
10.0.0.6,172.10.1.162,1,632,391.0,0,2013-04-03T10:35:55.000Z,2013-04-03T10:35:55.000Z,1
10.0.0.12,172.30.1.140,1,633,392.0,0,2013-04-03T10:48:54.000Z,2013-04-03T10:48:54.000Z,1
10.1.0.75,172.30.2.54,1,54,0.0,0,2013-04-03T10:50:27.000Z,2013-04-03T10:50:27.000Z,1
10.0.0.12,172.30.1.149,1,571,108.0,0,2013-04-03T10:52:24.000Z,2013-04-03T10:52:24.000Z,1
10.0.0.11,172.30.1.14,1,633,392.0,0,2013-04-03T11:06:10.000Z,2013-04-03T11:06:10.000Z,1
10.0.0.12,172.20.1.94,1,571,174.0,9,2013-04-03T11:06:55.000Z,2013-04-03T11:06:55.000Z,1
10.0.0.9,172.30.1.205,1,570,108.0,0,2013-04-03T11:17:50.000Z,2013-04-03T11:17:50.000Z,1
10.0.0.8,172.10.1.208,1,570,108.0,0,2013-04-03T11:30:54.000Z,2013-04-03T11:30:54.000Z,1
172.30.1.171,172.30.0.4,1,186,0.0,9,2013-04-03T11:55:55.000Z,2013-04-03T11:55:55.000Z,1
172.10.0.6,172.30.2.128,14,1036,0.0,0,2013-04-03T13:12:57.000Z,2013-04-03T23:16:50.000Z,14
172.20.1.58,172.0.0.1,28,2880,93.21428571428571,19,2013-04-03T01:36:21.000Z,2013-04-03T22:50:02.000Z,28
172.20.1.68,239.255.255.250,8,1750,0.0,6,2013-04-03T06:36:52.000Z,2013-04-03T06:36:59.000Z,8
172.20.1.30,239.255.255.250,1,525,0.0,6,2013-04-03T06:36:59.000Z,2013-04-03T06:36:59.000Z,1
172.10.1.240,172.0.0.1,30,3150,105.0,48,2013-04-03T01:31:31.000Z,2013-04-03T22:53:36.000Z,30
172.30.1.68,10.0.0.13,74,33116,613.7027027027027,23,2013-04-03T06:47:57.000Z,2013-04-03T12:06:52.000Z,74
172.30.2.144,10.0.0.5,80,34935,604.925,115,2013-04-03T06:48:09.000Z,2013-04-03T12:12:37.000Z,80
172.20.1.76,10.0.0.12,69,31218,624.6086956521739,12,2013-04-03T06:49:08.000Z,2013-04-03T11:05:32.000Z,69
172.30.1.220,10.0.0.13,101,46138,632.3861386138614,29,2013-04-03T06:48:37.000Z,2013-04-03T15:11:39.000Z,101
172.10.1.103,10.0.0.10,88,40074,620.6363636363636,9,2013-04-03T06:48:49.000Z,2013-04-03T15:12:00.000Z,88
172.10.1.183,10.0.0.8,88,39834,622.9772727272727,22,2013-04-03T06:48:50.000Z,2013-04-03T15:10:16.000Z,88
172.30.1.115,10.0.0.13,69,31218,632.2173913043479,2,2013-04-03T06:48:52.000Z,2013-04-03T11:54:21.000Z,69
172.20.1.57,10.0.0.7,70,31377,616.2571428571429,19,2013-04-03T06:48:52.000Z,2013-04-03T11:16:39.000Z,70
172.10.0.6,172.20.1.50,16,1184,0.0,0,2013-04-03T04:21:39.000Z,2013-04-03T23:17:55.000Z,16
172.10.1.42,10.1.0.76,90,40914,637.5444444444445,10,2013-04-03T06:48:38.000Z,2013-04-03T15:06:29.000Z,90
172.10.2.114,10.0.0.10,93,40142,632.4193548387096,3,2013-04-03T06:49:27.000Z,2013-04-03T15:15:26.000Z,93
172.30.1.118,10.0.0.11,69,31570,623.0434782608696,16,2013-04-03T06:48:21.000Z,2013-04-03T11:41:59.000Z,69
172.10.1.52,10.0.0.5,112,51152,626.9107142857143,21,2013-04-03T06:48:25.000Z,2013-04-03T15:14:37.000Z,112
172.10.0.6,172.10.2.132,3,222,0.0,0,2013-04-03T06:48:28.000Z,2013-04-03T19:16:46.000Z,3
172.10.1.60,10.1.0.100,105,47844,632.9714285714285,10,2013-04-03T06:49:09.000Z,2013-04-03T15:06:10.000Z,105
172.10.1.127,10.1.0.76,79,36556,633.0,13,2013-04-03T06:49:15.000Z,2013-04-03T15:09:56.000Z,79
172.10.1.241,10.0.0.9,106,48252,624.5094339622641,21,2013-04-03T06:49:32.000Z,2013-04-03T15:07:22.000Z,106
172.30.1.60,10.0.0.12,77,34688,624.077922077922,1,2013-04-03T06:49:03.000Z,2013-04-03T12:11:00.000Z,77
172.20.0.4,172.20.1.143,79,4330240,0.0,285,2013-04-03T06:49:36.000Z,2013-04-03T07:57:31.000Z,79
172.30.1.196,10.0.0.14,90,40522,625.3666666666667,2,2013-04-03T06:48:59.000Z,2013-04-03T11:47:58.000Z,90
172.30.2.141,10.0.0.5,67,28601,592.6567164179105,3,2013-04-03T06:49:01.000Z,2013-04-03T12:12:36.000Z,67
172.20.2.72,10.0.0.7,57,25827,611.859649122807,44,2013-04-03T06:49:04.000Z,2013-04-03T11:12:26.000Z,57
172.30.1.102,10.0.0.11,63,28432,621.2380952380952,42,2013-04-03T06:52:40.000Z,2013-04-03T11:55:01.000Z,63
172.30.2.87,10.0.0.7,79,33975,596.5822784810126,37,2013-04-03T06:51:50.000Z,2013-04-03T12:12:36.000Z,79
172.30.2.49,10.0.0.12,67,30484,629.6567164179105,123,2013-04-03T06:49:51.000Z,2013-04-03T12:12:37.000Z,67
172.10.2.60,10.0.0.8,116,50128,626.551724137931,25,2013-04-03T06:50:17.000Z,2013-04-03T15:14:44.000Z,116
172.20.1.86,10.0.0.11,52,23608,633.0,3,2013-04-03T06:49:46.000Z,2013-04-03T11:20:01.000Z,52
172.10.1.100,10.1.0.76,141,64420,625.2836879432624,42,2013-04-03T06:51:22.000Z,2013-04-03T15:14:55.000Z,141
172.30.1.162,10.0.0.6,70,31065,606.6857142857143,17,2013-04-03T06:50:42.000Z,2013-04-03T12:04:09.000Z,70
172.20.2.108,10.0.0.9,69,31378,623.6231884057971,30,2013-04-03T06:50:46.000Z,2013-04-03T11:09:55.000Z,69
172.10.1.217,10.0.0.14,94,42676,633.0,38,2013-04-03T06:49:18.000Z,2013-04-03T15:14:56.000Z,94
172.10.1.13,10.0.0.7,124,55847,619.016129032258,13,2013-04-03T06:48:38.000Z,2013-04-03T14:56:37.000Z,124
172.30.1.121,10.0.0.14,72,32844,625.7083333333334,52,2013-04-03T06:50:03.000Z,2013-04-03T11:43:45.000Z,72
172.30.1.222,10.0.0.13,128,58362,624.5,51,2013-04-03T06:50:08.000Z,2013-04-03T15:06:16.000Z,128
172.10.1.80,10.0.0.6,113,51767,630.0884955752213,16,2013-04-03T06:49:42.000Z,2013-04-03T15:15:03.000Z,113
172.20.1.35,10.0.0.14,77,34396,617.2597402597403,11,2013-04-03T06:49:44.000Z,2013-04-03T11:06:58.000Z,77
172.20.1.220,10.0.0.12,110,50182,631.5272727272727,43,2013-04-03T06:49:48.000Z,2013-04-03T15:05:29.000Z,110
172.10.0.6,172.20.2.108,12,888,0.0,0,2013-04-03T04:22:15.000Z,2013-04-03T23:18:30.000Z,12
172.20.2.134,10.0.0.8,69,31444,630.3188405797101,17,2013-04-03T06:50:27.000Z,2013-04-03T11:21:05.000Z,69
172.20.2.54,10.0.0.10,54,24462,632.0,3,2013-04-03T06:51:48.000Z,2013-04-03T11:11:55.000Z,54
172.20.2.54,10.0.0.8,67,30700,630.3880597014926,40,2013-04-03T06:50:48.000Z,2013-04-03T11:17:41.000Z,67
172.20.2.102,10.0.0.7,73,32845,618.4931506849315,21,2013-04-03T06:50:19.000Z,2013-04-03T11:11:38.000Z,73
172.30.1.24,10.0.0.12,79,35290,617.5569620253165,7,2013-04-03T06:50:22.000Z,2013-04-03T12:12:30.000Z,79
172.20.1.29,10.0.0.6,55,24915,632.0,2,2013-04-03T06:51:23.000Z,2013-04-03T11:30:08.000Z,55
172.30.2.90,10.0.0.6,86,37899,602.6976744186046,47,2013-04-03T06:51:53.000Z,2013-04-03T12:12:37.000Z,86
172.10.1.196,10.1.0.100,68,30940,632.4117647058823,12,2013-04-03T06:50:58.000Z,2013-04-03T14:52:45.000Z,68
172.30.2.112,10.0.0.14,80,35026,591.5125,67,2013-04-03T06:51:48.000Z,2013-04-03T12:12:37.000Z,80
172.30.1.95,10.0.0.10,82,36604,614.170731707317,15,2013-04-03T06:51:50.000Z,2013-04-03T12:12:00.000Z,82
172.20.1.36,10.0.0.6,62,28032,631.1290322580645,0,2013-04-03T06:51:40.000Z,2013-04-03T11:09:31.000Z,62
172.10.1.88,10.0.0.8,102,46218,630.8627450980392,11,2013-04-03T06:52:25.000Z,2013-04-03T15:13:13.000Z,102
172.20.1.54,10.0.0.14,62,28370,631.1290322580645,7,2013-04-03T06:52:59.000Z,2013-04-03T11:33:10.000Z,62
172.10.1.244,10.0.0.9,100,45529,632.0,9,2013-04-03T06:52:59.000Z,2013-04-03T15:12:01.000Z,100
172.30.1.101,10.0.0.13,74,33258,624.4459459459459,4,2013-04-03T06:55:54.000Z,2013-04-03T11:50:09.000Z,74
172.10.1.118,10.0.0.10,59,26448,630.1186440677966,6,2013-04-03T06:53:27.000Z,2013-04-03T15:16:24.000Z,59
172.10.2.90,10.0.0.13,122,52702,629.139344262295,22,2013-04-03T06:53:39.000Z,2013-04-03T15:07:21.000Z,122
172.30.1.72,10.1.0.75,75,33780,620.24,43,2013-04-03T06:53:44.000Z,2013-04-03T12:13:22.000Z,75
172.10.1.143,10.0.0.8,73,32786,628.931506849315,7,2013-04-03T06:53:44.000Z,2013-04-03T15:00:07.000Z,73
172.20.2.70,10.0.0.5,66,29644,604.2121212121212,23,2013-04-03T06:54:25.000Z,2013-04-03T11:23:36.000Z,66
172.10.1.53,10.0.0.11,116,52914,610.5775862068965,65,2013-04-03T06:54:57.000Z,2013-04-03T14:37:28.000Z,116
172.30.2.87,10.0.0.5,65,27865,601.0461538461539,2,2013-04-03T06:55:43.000Z,2013-04-03T12:12:36.000Z,65
172.10.1.56,10.0.0.6,100,45192,619.98,31,2013-04-03T06:56:17.000Z,2013-04-03T15:14:06.000Z,100
172.10.1.78,10.1.0.77,113,51432,623.3008849557522,27,2013-04-03T06:56:50.000Z,2013-04-03T15:11:48.000Z,113
172.10.1.154,10.199.250.2,36,84454,61971.416666666664,356,2013-04-03T07:18:45.000Z,2013-04-03T10:14:57.000Z,36
172.20.0.4,172.20.1.162,16,1017212,0.0,65,2013-04-03T07:40:24.000Z,2013-04-03T07:57:31.000Z,16
10.1.0.76,172.30.2.84,2,1266,392.0,0,2013-04-03T09:33:18.000Z,2013-04-03T09:46:15.000Z,2
10.0.0.12,172.30.1.82,3,1783,297.3333333333333,2,2013-04-03T09:37:30.000Z,2013-04-03T10:44:47.000Z,3
10.0.0.8,172.20.2.109,1,578,391.0,14,2013-04-03T09:42:49.000Z,2013-04-03T09:42:49.000Z,1
10.1.0.75,172.30.1.11,1,633,392.0,0,2013-04-03T09:48:40.000Z,2013-04-03T09:48:40.000Z,1
10.0.0.13,172.30.2.72,1,571,108.0,0,2013-04-03T09:52:35.000Z,2013-04-03T09:52:35.000Z,1
10.0.0.14,172.30.2.85,1,633,392.0,0,2013-04-03T09:52:59.000Z,2013-04-03T09:52:59.000Z,1
10.0.0.11,172.30.2.133,1,633,392.0,0,2013-04-03T10:02:47.000Z,2013-04-03T10:02:47.000Z,1
10.199.250.2,172.10.1.173,1,189,108.0,0,2013-04-03T10:05:40.000Z,2013-04-03T10:05:40.000Z,1
10.1.0.75,172.10.1.192,1,54,0.0,0,2013-04-03T10:06:40.000Z,2013-04-03T10:06:40.000Z,1
10.0.0.10,172.20.1.99,1,633,392.0,0,2013-04-03T10:07:57.000Z,2013-04-03T10:07:57.000Z,1
10.0.0.10,172.30.1.130,1,633,392.0,0,2013-04-03T10:08:51.000Z,2013-04-03T10:08:51.000Z,1
172.10.1.158,10.7.5.5,312,24033739,3246387.3974358975,6322,2013-04-03T10:09:10.000Z,2013-04-03T15:01:19.000Z,312
172.20.1.217,10.7.5.5,360,25630503,3120585.886111111,12946,2013-04-03T10:09:40.000Z,2013-04-03T14:58:45.000Z,360
10.0.0.6,172.10.2.108,1,570,108.0,0,2013-04-03T10:13:36.000Z,2013-04-03T10:13:36.000Z,1
10.0.0.14,172.30.2.63,1,633,392.0,0,2013-04-03T10:15:40.000Z,2013-04-03T10:15:40.000Z,1
10.0.0.11,172.20.2.141,2,1204,250.0,0,2013-04-03T10:20:49.000Z,2013-04-03T10:42:06.000Z,2
10.7.5.5,172.20.2.106,7,8060840,28395.14285714286,218,2013-04-03T10:21:20.000Z,2013-04-03T11:18:33.000Z,7
10.0.0.8,172.30.1.86,2,802,478.5,16,2013-04-03T10:24:43.000Z,2013-04-03T10:39:46.000Z,2
10.0.0.5,172.20.2.84,1,632,391.0,0,2013-04-03T10:29:32.000Z,2013-04-03T10:29:32.000Z,1
10.0.0.13,172.10.1.157,2,1204,250.0,0,2013-04-03T10:31:31.000Z,2013-04-03T10:45:44.000Z,2
10.7.5.5,172.20.1.4,4,10121568,61283.0,831,2013-04-03T10:33:16.000Z,2013-04-03T11:06:13.000Z,4
10.0.0.13,172.10.1.20,1,633,392.0,0,2013-04-03T10:43:27.000Z,2013-04-03T10:43:27.000Z,1
10.0.0.7,172.20.1.53,1,570,108.0,0,2013-04-03T10:46:33.000Z,2013-04-03T10:46:33.000Z,1
10.0.0.12,172.10.2.141,2,1266,368.0,0,2013-04-03T10:47:35.000Z,2013-04-03T11:14:06.000Z,2
10.0.0.11,172.30.1.194,1,633,392.0,0,2013-04-03T10:49:05.000Z,2013-04-03T10:49:05.000Z,1
10.1.0.77,172.10.1.17,1,54,0.0,0,2013-04-03T11:08:37.000Z,2013-04-03T11:08:37.000Z,1
10.0.0.12,172.20.1.219,2,1204,250.0,0,2013-04-03T11:18:46.000Z,2013-04-03T11:29:00.000Z,2
10.0.0.11,172.10.2.50,1,571,108.0,0,2013-04-03T11:20:01.000Z,2013-04-03T11:20:01.000Z,1
172.30.2.62,172.30.0.4,3,558,0.0,24,2013-04-03T11:54:05.000Z,2013-04-03T11:58:24.000Z,3
10.1.0.100,172.10.1.56,1,572,108.0,0,2013-04-03T12:33:25.000Z,2013-04-03T12:33:25.000Z,1
172.30.2.82,172.0.0.1,1,540,0.0,2,2013-04-03T06:36:09.000Z,2013-04-03T06:36:09.000Z,1
172.30.1.129,239.255.255.250,8,2100,0.0,12,2013-04-03T06:35:52.000Z,2013-04-03T06:43:26.000Z,8
172.10.1.44,172.0.0.1,1,270,0.0,0,2013-04-03T06:36:21.000Z,2013-04-03T06:36:21.000Z,1
172.20.1.15,172.0.0.1,28,2880,93.21428571428571,19,2013-04-03T00:45:07.000Z,2013-04-03T22:50:02.000Z,28
172.20.1.232,239.255.255.250,5,1225,0.0,6,2013-04-03T06:37:16.000Z,2013-04-03T06:37:23.000Z,5
172.20.2.120,172.0.0.1,25,2610,93.6,18,2013-04-03T01:23:43.000Z,2013-04-03T22:16:11.000Z,25
172.10.0.6,172.10.1.71,1,74,0.0,0,2013-04-03T06:47:43.000Z,2013-04-03T06:47:43.000Z,1
172.10.0.6,172.10.1.208,5,466,0.0,0,2013-04-03T04:21:00.000Z,2013-04-03T21:16:42.000Z,5
172.10.0.6,172.10.1.205,5,466,0.0,0,2013-04-03T04:20:59.000Z,2013-04-03T21:16:41.000Z,5
172.30.1.135,10.0.0.10,83,38088,631.6987951807229,11,2013-04-03T06:47:57.000Z,2013-04-03T11:47:43.000Z,83
172.30.1.199,10.0.0.5,85,38801,619.8588235294118,23,2013-04-03T06:49:20.000Z,2013-04-03T11:59:18.000Z,85
172.30.2.95,10.0.0.14,98,43306,609.765306122449,101,2013-04-03T06:49:21.000Z,2013-04-03T12:06:42.000Z,98
172.30.1.14,10.0.0.7,78,34199,612.9230769230769,6,2013-04-03T06:48:49.000Z,2013-04-03T12:13:51.000Z,78
172.20.1.49,10.0.0.6,52,23960,632.0,14,2013-04-03T06:48:52.000Z,2013-04-03T11:08:50.000Z,52
172.30.1.40,10.1.0.75,78,35182,631.5128205128206,5,2013-04-03T06:48:34.000Z,2013-04-03T12:12:43.000Z,78
172.10.1.187,10.0.0.13,76,34734,632.2894736842105,7,2013-04-03T06:49:26.000Z,2013-04-03T14:38:16.000Z,76
172.20.1.218,10.0.0.12,104,47960,632.4807692307693,56,2013-04-03T06:49:07.000Z,2013-04-03T15:02:44.000Z,104
172.10.0.6,172.10.2.54,2,148,0.0,0,2013-04-03T06:48:19.000Z,2013-04-03T19:16:38.000Z,2
172.30.1.205,10.0.0.8,124,56118,627.3387096774194,7,2013-04-03T06:48:28.000Z,2013-04-03T14:58:41.000Z,124
172.20.2.135,10.0.0.8,61,27471,613.1803278688525,5,2013-04-03T06:49:09.000Z,2013-04-03T11:14:13.000Z,61
172.10.1.158,10.0.0.11,86,38990,630.4883720930233,3,2013-04-03T06:49:10.000Z,2013-04-03T14:46:13.000Z,86
172.10.1.229,10.0.0.5,90,40716,619.3333333333334,4,2013-04-03T06:49:10.000Z,2013-04-03T15:00:54.000Z,90
172.10.2.84,10.0.0.14,133,56614,612.6315789473684,32,2013-04-03T06:49:34.000Z,2013-04-03T15:05:23.000Z,133
172.20.0.4,172.20.1.197,85,4040624,0.0,254,2013-04-03T06:49:36.000Z,2013-04-03T07:57:31.000Z,85
172.10.1.26,10.0.0.6,93,42727,625.8709677419355,34,2013-04-03T06:49:39.000Z,2013-04-03T14:28:07.000Z,93
172.30.2.87,10.0.0.6,57,25097,608.8771929824561,104,2013-04-03T06:48:56.000Z,2013-04-03T12:12:36.000Z,57
172.20.0.4,172.20.2.65,8,508166,0.0,0,2013-04-03T06:49:01.000Z,2013-04-03T06:49:01.000Z,8
172.10.1.110,10.0.0.12,68,31616,633.0,9,2013-04-03T06:49:02.000Z,2013-04-03T15:00:50.000Z,68
10.247.58.85,172.10.0.8,121,54154,506.44628099173553,0,2013-04-03T01:01:44.000Z,2013-04-03T23:56:21.000Z,121
172.10.1.59,10.0.0.11,103,46882,627.4563106796116,11,2013-04-03T06:49:05.000Z,2013-04-03T14:48:17.000Z,103
172.30.1.174,10.0.0.9,87,39190,625.448275862069,44,2013-04-03T06:51:56.000Z,2013-04-03T11:47:03.000Z,87
172.10.2.53,10.0.0.6,115,49227,624.5565217391304,34,2013-04-03T06:51:04.000Z,2013-04-03T15:04:35.000Z,115
172.10.2.69,10.0.0.7,116,50197,631.0689655172414,74,2013-04-03T06:49:44.000Z,2013-04-03T15:15:36.000Z,116
172.30.2.73,10.0.0.9,62,27304,609.0,15,2013-04-03T06:52:01.000Z,2013-04-03T12:12:36.000Z,62
172.10.1.99,10.1.0.76,115,52332,624.408695652174,30,2013-04-03T06:51:30.000Z,2013-04-03T15:01:03.000Z,115
172.30.1.207,10.0.0.7,114,51696,632.0,4,2013-04-03T06:49:57.000Z,2013-04-03T15:12:35.000Z,114
172.10.1.93,10.1.0.75,107,48470,626.0747663551402,85,2013-04-03T06:48:57.000Z,2013-04-03T14:55:18.000Z,107
172.20.2.73,10.0.0.8,75,34204,632.0,25,2013-04-03T06:49:58.000Z,2013-04-03T11:12:56.000Z,75
172.20.2.93,10.0.0.10,56,25938,633.0,11,2013-04-03T06:50:01.000Z,2013-04-03T11:04:17.000Z,56
172.20.2.58,10.0.0.14,56,25424,632.0357142857143,5,2013-04-03T06:50:02.000Z,2013-04-03T11:12:52.000Z,56
172.30.1.132,10.0.0.7,78,35280,625.3846153846154,0,2013-04-03T06:50:08.000Z,2013-04-03T11:40:04.000Z,78
172.10.1.147,10.0.0.6,65,29927,618.6153846153846,39,2013-04-03T06:49:52.000Z,2013-04-03T15:11:44.000Z,65
172.10.1.239,10.0.0.14,105,47452,625.9428571428572,12,2013-04-03T06:49:47.000Z,2013-04-03T14:44:22.000Z,105
172.30.2.111,10.0.0.6,63,27254,582.952380952381,41,2013-04-03T06:49:49.000Z,2013-04-03T12:06:52.000Z,63
172.10.0.6,172.30.1.161,5,370,0.0,0,2013-04-03T01:13:06.000Z,2013-04-03T05:28:25.000Z,5
172.10.0.6,172.20.2.121,13,962,0.0,0,2013-04-03T04:22:17.000Z,2013-04-03T22:18:16.000Z,13
172.10.0.6,172.30.1.61,13,962,0.0,0,2013-04-03T04:57:37.000Z,2013-04-03T23:13:41.000Z,13
172.30.1.44,10.0.0.9,66,28946,604.0909090909091,12,2013-04-03T06:50:37.000Z,2013-04-03T12:08:51.000Z,66
172.10.1.190,10.0.0.5,101,46157,626.3564356435644,44,2013-04-03T06:50:52.000Z,2013-04-03T14:37:30.000Z,101
